"prolific_pid","time_on_question1","time_on_question2","time_on_question3","time_on_question4","time_on_question5","time_on_question6","time_on_question7","time_on_question8","time_on_question9","time_on_question10","time_on_question11","time_on_question12","time_on_question13","time_on_question14","time_on_question15","time_on_question16","question_evaluated","human_evaluation","success_observed","question_observed","observed_q_perceived_difficulty_unbounded","new_q_perceived_difficulty_unbounded","observed_q_perceived_difficulty","new_q_perceived_difficulty","observed_q_objective_difficulty_unbounded","new_q_objective_difficulty_unbounded","observed_q_objective_difficulty","new_q_objective_difficulty","total_score","q1mark","q2mark","q3mark","q4mark","q5mark","q6mark","q7mark","q8mark","q9mark","q10mark","q11mark","q12mark","q13mark","q14mark","q15mark","q16mark"
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",8,"1",1,1,-2.32238772029023,-0.182000728136621,0.0892857142857143,0.454625,-5.37527840768417,0.119959315078979,0.00460829493087556,0.529953917050691,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",9,"1",1,1,-2.32238772029023,-0.570544858467613,0.0892857142857143,0.361111111111111,-5.37527840768417,-0.268889573102414,0.00460829493087556,0.433179723502304,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",10,"1",1,1,-2.32238772029023,-0.237611673196796,0.0892857142857143,0.440875,-5.37527840768417,0.344377416128326,0.00460829493087556,0.585253456221198,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",11,"1",1,1,-2.32238772029023,-0.150873779024943,0.0892857142857143,0.462352941176471,-5.37527840768417,-0.0829969195709678,0.00460829493087556,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",12,"0",1,1,-2.32238772029023,0.410442719181917,0.0892857142857143,0.601194029850746,-5.37527840768417,1.61497809280972,0.00460829493087556,0.834101382488479,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",13,"1",1,1,-2.32238772029023,-0.399275228460591,0.0892857142857143,0.401486486486486,-5.37527840768417,0.827625094788499,0.00460829493087556,0.695852534562212,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",14,"0",1,1,-2.32238772029023,0.526188704589595,0.0892857142857143,0.62859375,-5.37527840768417,Inf,0.00460829493087556,1,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",15,"0",1,1,-2.32238772029023,0.583584978048419,0.0892857142857143,0.641891891891892,-5.37527840768417,2.23359222150709,0.00460829493087556,0.903225806451613,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",1,"1",1,4,-0.462825338295922,-2.32238772029023,0.386315789473684,0.0892857142857143,-0.784438600769353,-5.37527840768417,0.313364055299539,0.00460829493087556,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",2,"1",1,4,-0.462825338295922,-0.819730380985197,0.386315789473684,0.305820895522388,-0.784438600769353,-1.79175946922805,0.313364055299539,0.142857142857143,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",3,"1",1,4,-0.462825338295922,-0.675632219381579,0.386315789473684,0.337236842105263,-0.784438600769353,-0.741937344729377,0.313364055299539,0.32258064516129,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",4,"1",1,4,-0.462825338295922,-0.462825338295922,0.386315789473684,0.386315789473684,-0.784438600769353,-0.784438600769353,0.313364055299539,0.313364055299539,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",5,"1",1,4,-0.462825338295922,-0.143862063012402,0.386315789473684,0.464096385542169,-0.784438600769353,-0.194156014440957,0.313364055299539,0.451612903225806,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",6,"1",1,4,-0.462825338295922,-0.243585360479387,0.386315789473684,0.439402985074627,-0.784438600769353,-0.0829969195709678,0.313364055299539,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",7,"1",1,4,-0.462825338295922,-0.155536681435135,0.386315789473684,0.461194029850746,-0.784438600769353,0.420850026947644,0.313364055299539,0.6036866359447,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",8,"1",1,4,-0.462825338295922,-0.182000728136621,0.386315789473684,0.454625,-0.784438600769353,0.119959315078979,0.313364055299539,0.529953917050691,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",9,"1",1,4,-0.462825338295922,-0.570544858467613,0.386315789473684,0.361111111111111,-0.784438600769353,-0.268889573102414,0.313364055299539,0.433179723502304,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",10,"1",1,4,-0.462825338295922,-0.237611673196796,0.386315789473684,0.440875,-0.784438600769353,0.344377416128326,0.313364055299539,0.585253456221198,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",11,"1",1,4,-0.462825338295922,-0.150873779024943,0.386315789473684,0.462352941176471,-0.784438600769353,-0.0829969195709678,0.313364055299539,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",12,"0",1,4,-0.462825338295922,0.410442719181917,0.386315789473684,0.601194029850746,-0.784438600769353,1.61497809280972,0.313364055299539,0.834101382488479,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",13,"1",1,4,-0.462825338295922,-0.399275228460591,0.386315789473684,0.401486486486486,-0.784438600769353,0.827625094788499,0.313364055299539,0.695852534562212,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",14,"0",1,4,-0.462825338295922,0.526188704589595,0.386315789473684,0.62859375,-0.784438600769353,Inf,0.313364055299539,1,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",15,"0",1,4,-0.462825338295922,0.583584978048419,0.386315789473684,0.641891891891892,-0.784438600769353,2.23359222150709,0.313364055299539,0.903225806451613,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",1,"1",1,5,-0.143862063012402,-2.32238772029023,0.464096385542169,0.0892857142857143,-0.194156014440957,-5.37527840768417,0.451612903225806,0.00460829493087556,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",2,"1",1,5,-0.143862063012402,-0.819730380985197,0.464096385542169,0.305820895522388,-0.194156014440957,-1.79175946922805,0.451612903225806,0.142857142857143,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",3,"1",1,5,-0.143862063012402,-0.675632219381579,0.464096385542169,0.337236842105263,-0.194156014440957,-0.741937344729377,0.451612903225806,0.32258064516129,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",4,"1",1,5,-0.143862063012402,-0.462825338295922,0.464096385542169,0.386315789473684,-0.194156014440957,-0.784438600769353,0.451612903225806,0.313364055299539,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",5,"1",1,5,-0.143862063012402,-0.143862063012402,0.464096385542169,0.464096385542169,-0.194156014440957,-0.194156014440957,0.451612903225806,0.451612903225806,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",6,"1",1,5,-0.143862063012402,-0.243585360479387,0.464096385542169,0.439402985074627,-0.194156014440957,-0.0829969195709678,0.451612903225806,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",7,"1",1,5,-0.143862063012402,-0.155536681435135,0.464096385542169,0.461194029850746,-0.194156014440957,0.420850026947644,0.451612903225806,0.6036866359447,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",8,"1",1,5,-0.143862063012402,-0.182000728136621,0.464096385542169,0.454625,-0.194156014440957,0.119959315078979,0.451612903225806,0.529953917050691,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",9,"1",1,5,-0.143862063012402,-0.570544858467613,0.464096385542169,0.361111111111111,-0.194156014440957,-0.268889573102414,0.451612903225806,0.433179723502304,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",10,"1",1,5,-0.143862063012402,-0.237611673196796,0.464096385542169,0.440875,-0.194156014440957,0.344377416128326,0.451612903225806,0.585253456221198,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",11,"1",1,5,-0.143862063012402,-0.150873779024943,0.464096385542169,0.462352941176471,-0.194156014440957,-0.0829969195709678,0.451612903225806,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",12,"0",1,5,-0.143862063012402,0.410442719181917,0.464096385542169,0.601194029850746,-0.194156014440957,1.61497809280972,0.451612903225806,0.834101382488479,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",13,"1",1,5,-0.143862063012402,-0.399275228460591,0.464096385542169,0.401486486486486,-0.194156014440957,0.827625094788499,0.451612903225806,0.695852534562212,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",14,"1",1,5,-0.143862063012402,0.526188704589595,0.464096385542169,0.62859375,-0.194156014440957,Inf,0.451612903225806,1,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",15,"0",1,5,-0.143862063012402,0.583584978048419,0.464096385542169,0.641891891891892,-0.194156014440957,2.23359222150709,0.451612903225806,0.903225806451613,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",1,"1",1,9,-0.570544858467613,-2.32238772029023,0.361111111111111,0.0892857142857143,-0.268889573102414,-5.37527840768417,0.433179723502304,0.00460829493087556,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",2,"1",1,9,-0.570544858467613,-0.819730380985197,0.361111111111111,0.305820895522388,-0.268889573102414,-1.79175946922805,0.433179723502304,0.142857142857143,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",3,"1",1,9,-0.570544858467613,-0.675632219381579,0.361111111111111,0.337236842105263,-0.268889573102414,-0.741937344729377,0.433179723502304,0.32258064516129,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",4,"1",1,9,-0.570544858467613,-0.462825338295922,0.361111111111111,0.386315789473684,-0.268889573102414,-0.784438600769353,0.433179723502304,0.313364055299539,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",5,"0",1,9,-0.570544858467613,-0.143862063012402,0.361111111111111,0.464096385542169,-0.268889573102414,-0.194156014440957,0.433179723502304,0.451612903225806,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",6,"1",1,9,-0.570544858467613,-0.243585360479387,0.361111111111111,0.439402985074627,-0.268889573102414,-0.0829969195709678,0.433179723502304,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",7,"0",1,9,-0.570544858467613,-0.155536681435135,0.361111111111111,0.461194029850746,-0.268889573102414,0.420850026947644,0.433179723502304,0.6036866359447,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",8,"1",1,9,-0.570544858467613,-0.182000728136621,0.361111111111111,0.454625,-0.268889573102414,0.119959315078979,0.433179723502304,0.529953917050691,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",9,"1",1,9,-0.570544858467613,-0.570544858467613,0.361111111111111,0.361111111111111,-0.268889573102414,-0.268889573102414,0.433179723502304,0.433179723502304,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",10,"1",1,9,-0.570544858467613,-0.237611673196796,0.361111111111111,0.440875,-0.268889573102414,0.344377416128326,0.433179723502304,0.585253456221198,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",11,"1",1,9,-0.570544858467613,-0.150873779024943,0.361111111111111,0.462352941176471,-0.268889573102414,-0.0829969195709678,0.433179723502304,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",12,"0",1,9,-0.570544858467613,0.410442719181917,0.361111111111111,0.601194029850746,-0.268889573102414,1.61497809280972,0.433179723502304,0.834101382488479,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",13,"1",1,9,-0.570544858467613,-0.399275228460591,0.361111111111111,0.401486486486486,-0.268889573102414,0.827625094788499,0.433179723502304,0.695852534562212,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",14,"0",1,9,-0.570544858467613,0.526188704589595,0.361111111111111,0.62859375,-0.268889573102414,Inf,0.433179723502304,1,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",15,"0",1,9,-0.570544858467613,0.583584978048419,0.361111111111111,0.641891891891892,-0.268889573102414,2.23359222150709,0.433179723502304,0.903225806451613,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",1,"1",0,10,-0.237611673196796,-2.32238772029023,0.440875,0.0892857142857143,0.344377416128326,-5.37527840768417,0.585253456221198,0.00460829493087556,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",2,"0",0,10,-0.237611673196796,-0.819730380985197,0.440875,0.305820895522388,0.344377416128326,-1.79175946922805,0.585253456221198,0.142857142857143,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",3,"0",0,10,-0.237611673196796,-0.675632219381579,0.440875,0.337236842105263,0.344377416128326,-0.741937344729377,0.585253456221198,0.32258064516129,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",4,"0",0,10,-0.237611673196796,-0.462825338295922,0.440875,0.386315789473684,0.344377416128326,-0.784438600769353,0.585253456221198,0.313364055299539,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",5,"0",0,10,-0.237611673196796,-0.143862063012402,0.440875,0.464096385542169,0.344377416128326,-0.194156014440957,0.585253456221198,0.451612903225806,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",6,"0",0,10,-0.237611673196796,-0.243585360479387,0.440875,0.439402985074627,0.344377416128326,-0.0829969195709678,0.585253456221198,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",7,"0",0,10,-0.237611673196796,-0.155536681435135,0.440875,0.461194029850746,0.344377416128326,0.420850026947644,0.585253456221198,0.6036866359447,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",8,"0",0,10,-0.237611673196796,-0.182000728136621,0.440875,0.454625,0.344377416128326,0.119959315078979,0.585253456221198,0.529953917050691,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",9,"1",0,10,-0.237611673196796,-0.570544858467613,0.440875,0.361111111111111,0.344377416128326,-0.268889573102414,0.585253456221198,0.433179723502304,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",10,"0",0,10,-0.237611673196796,-0.237611673196796,0.440875,0.440875,0.344377416128326,0.344377416128326,0.585253456221198,0.585253456221198,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",11,"1",0,10,-0.237611673196796,-0.150873779024943,0.440875,0.462352941176471,0.344377416128326,-0.0829969195709678,0.585253456221198,0.47926267281106,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",12,"0",0,10,-0.237611673196796,0.410442719181917,0.440875,0.601194029850746,0.344377416128326,1.61497809280972,0.585253456221198,0.834101382488479,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",13,"1",0,10,-0.237611673196796,-0.399275228460591,0.440875,0.401486486486486,0.344377416128326,0.827625094788499,0.585253456221198,0.695852534562212,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",14,"0",0,10,-0.237611673196796,0.526188704589595,0.440875,0.62859375,0.344377416128326,Inf,0.585253456221198,1,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5f8b90a4b237f91824a88aeb","5.77","12.07","14.67","10.61","24.81","12.66","14.30","20.30","20.16","24.65","15.68","28.13","28.99","30.00","30.00","30.00",15,"0",0,10,-0.237611673196796,0.583584978048419,0.440875,0.641891891891892,0.344377416128326,2.23359222150709,0.585253456221198,0.903225806451613,11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"5ff591cba89e1b000bfb9852","1.03","0.98","8.32","1.30","7.78","1.68","1.27","6.07","1.09","1.80","1.40","1.36","3.92","1.52","1.94","1.29",1,"1",1,1,-2.32238772029023,-2.32238772029023,0.0892857142857143,0.0892857142857143,-5.37527840768417,-5.37527840768417,0.00460829493087556,0.00460829493087556,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ff591cba89e1b000bfb9852","1.03","0.98","8.32","1.30","7.78","1.68","1.27","6.07","1.09","1.80","1.40","1.36","3.92","1.52","1.94","1.29",2,"1",1,1,-2.32238772029023,-0.819730380985197,0.0892857142857143,0.305820895522388,-5.37527840768417,-1.79175946922805,0.00460829493087556,0.142857142857143,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ff591cba89e1b000bfb9852","1.03","0.98","8.32","1.30","7.78","1.68","1.27","6.07","1.09","1.80","1.40","1.36","3.92","1.52","1.94","1.29",3,"0",1,1,-2.32238772029023,-0.675632219381579,0.0892857142857143,0.337236842105263,-5.37527840768417,-0.741937344729377,0.00460829493087556,0.32258064516129,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
