StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,free_consent,attention_check,instructions,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,thanks,SC0,PROLIFIC_PID,TimeOnQuestion1,TimeOnQuestion2,TimeOnQuestion3,TimeOnQuestion4,TimeOnQuestion5,TimeOnQuestion6,TimeOnQuestion7,TimeOnQuestion8,TimeOnQuestion9,TimeOnQuestion10,TimeOnQuestion11,TimeOnQuestion12,TimeOnQuestion13,TimeOnQuestion14,TimeOnQuestion15,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15
2025-06-24 10:02:05,2025-06-24 10:09:40,0,24.198.103.154,100,454,1,2025-06-24 10:09:40,R_3XnfWu8YwJoi40N,,,,,44.885,-68.7223,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,5104,11240,930,16100,1020000,563270,0,92500,0,,9,660d93e761fbbc2c4bd8e758,6.61,10.55,12.94,15.50,13.44,17.18,16.96,15.68,13.99,29.10,27.06,25.64,30.00,28.16,30.00,,,,,,,,,,,,,,,
2025-06-24 10:01:36,2025-06-24 10:09:42,0,89.187.31.47,100,486,1,2025-06-24 10:09:43,R_6vixfW3wpte6Drc,,,,,28.5462,-81.0116,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,0,563240,1528,92575,0,,13,6843225bc9fa8c9cb1562c81,4.97,12.27,10.31,10.50,15.34,14.54,14.53,26.83,27.30,17.74,30.00,17.05,18.00,26.87,30.00,,,,,,,,,,,,,,,
2025-06-24 09:58:37,2025-06-24 10:09:48,0,86.109.86.158,100,670,1,2025-06-24 10:09:48,R_53MPFNuA92TNIoF,,,,,34.9564,-81.9868,anonymous,EN,1,I Pay attention,,60,91,820,102,930,5917,4906,11240,0,16100,2470000,563240,1528,0,9543306,,11,68588ce1efa1c645513b54b4,4.48,17.09,21.66,17.82,11.06,20.30,18.88,19.38,30.00,20.95,23.40,21.59,19.08,30.00,28.63,,,,,,,,,,,,,,,
2025-06-24 10:03:40,2025-06-24 10:10:09,0,174.176.78.64,100,388,1,2025-06-24 10:10:09,R_6rHuYxXqpSnSH9K,,,,,30.2712,-81.7529,anonymous,EN,1,I pay attention,,80,91,820,102,1209,5917,4906,11240,0,16000,0,563240,1528,0,0,,9,5700616b8a49c7000d0c73ad,3.91,13.12,14.89,13.83,12.17,16.35,18.44,16.93,30.00,25.49,30.00,25.30,26.42,30.00,30.00,,,,,,,,,,,,,,,
2025-06-24 10:02:22,2025-06-24 10:10:33,0,86.109.82.11,100,491,1,2025-06-24 10:10:33,R_3DjsJGE8h8Cwk7O,,,,,37.8117,-80.4434,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,1020000,563240,1528,92575,9543306,,14,68489c526e3dc98afb9fd38b,5.84,7.85,11.57,8.42,10.94,15.77,11.24,10.72,12.72,16.92,19.04,21.73,15.52,19.39,28.86,,,,,,,,,,,,,,,
2025-06-24 09:59:49,2025-06-24 10:11:01,0,162.251.251.92,100,671,1,2025-06-24 10:11:01,R_3y2Qi4mriBHHEUu,,,,,37.751,-97.822,anonymous,EN,1,I pay attention,,60,91,820,102,1209,0,4906,11240,930,0,1020000,563240,1528,92575,0,,11,66cd0bd4cb1230495b28578a,3.80,12.06,17.95,16.06,24.34,30.00,21.83,16.27,15.93,30.00,27.91,22.20,22.26,25.36,30.00,,,,,,,,,,,,,,,
2025-06-24 10:00:22,2025-06-24 10:11:09,0,86.109.85.53,100,646,1,2025-06-24 10:11:09,R_1PuPP9XV4aeOf7B,,,,,35.2945,-78.0283,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,15100,2370000,563240,1528,0,0,it was such a nice brain tormenting study,12,682ccd6c9ad4ea84a7ee9ecb,6.18,12.72,11.88,9.84,14.33,18.08,23.04,17.21,16.07,24.01,21.95,21.82,19.93,30.00,30.00,,,,,,,,,,,,,,,
2025-06-24 10:04:40,2025-06-24 10:11:23,0,175.29.114.250,100,403,1,2025-06-24 10:11:23,R_173GWKSPJmwHxTj,,,,,32.7771,-79.9305,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,2370000,0,1528,92575,9543306,,14,6840b99294c8e744c3f229ee,5.83,20.56,12.48,10.52,9.95,12.30,15.34,14.29,25.05,17.63,29.27,30.00,18.29,23.74,29.38,,,,,,,,,,,,,,,
2025-06-24 10:07:47,2025-06-24 10:12:04,0,82.3.226.166,100,257,1,2025-06-24 10:12:05,R_2sdGbGS2r9YrJK9,,,,,51.7951,-0.1867,anonymous,EN,1,I pay attention,,60,91,820,102,1209,6837,4903,12400,930,16100,2370000,563240,1000,92000,0,,9,62db2644ab0a3a353c0dcb54,2.60,3.87,6.16,9.56,13.61,25.17,19.27,14.15,13.56,11.93,15.29,13.29,10.76,17.23,30.00,,,,,,,,,,,,,,,
2025-06-24 10:05:50,2025-06-24 10:12:14,0,89.46.181.153,100,384,1,2025-06-24 10:12:15,R_5s78tJcjdaXKEmN,,,,,34.9458,-81.9334,anonymous,EN,1,I pay attention,,60,91,820,0,1209,5917,4906,11240,930,16100,1020000,563240,1528,92575,0,,12,6858cb387242f41487c8ffb0,5.53,15.02,14.57,30.00,12.70,23.08,15.56,14.66,19.26,15.14,17.43,28.79,21.29,26.75,30.00,,,,,,,,,,,,,,,
2025-06-24 10:07:52,2025-06-24 10:12:54,0,113.20.54.116,100,301,1,2025-06-24 10:12:54,R_1G4Gg2VPY9Pdepz,,,,,39.0814,-77.6443,anonymous,EN,1,I pay attention,,60,91,820,102,1209,6017,4906,11240,930,16100,2370000,563340,1628,92575,10087655,None,11,6825af939111d286546fdde6,4.03,6.70,9.23,10.74,9.24,18.63,9.74,11.94,9.91,10.33,18.91,20.09,20.99,15.56,28.21,,,,,,,,,,,,,,,
2025-06-24 10:08:54,2025-06-24 10:13:26,0,216.245.127.154,100,272,1,2025-06-24 10:13:27,R_3mI9F3zOJLH5UxU,,,,,34.1496,-89.6446,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,2370000,563240,1528,0,0,,13,5e84bd7c34d5d9072128fac1,2.31,4.97,6.42,6.73,8.34,7.84,13.81,12.49,14.07,13.69,19.89,15.32,16.16,30.00,30.00,,,,,,,,,,,,,,,
2025-06-24 10:02:42,2025-06-24 10:13:46,0,199.160.157.183,100,663,1,2025-06-24 10:13:46,R_6Rb5VuqEvLWqylj,,,,,32.7797,-96.8022,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,0,0,1528,0,0,I want another challenge,11,6856d4ca46a979bc77a8ecb7,7.45,12.55,12.46,16.46,18.45,26.11,18.32,23.89,23.23,18.67,30.00,30.00,28.36,30.00,30.00,,,,,,,,,,,,,,,
2025-06-24 10:05:37,2025-06-24 10:14:29,0,175.29.115.225,100,532,1,2025-06-24 10:14:30,R_7W2JgKHQo6v46Tn,,,,,32.7771,-79.9305,anonymous,EN,1,I pay attention,,60,91,0,79,1209,5917,0,0,930,16100,158870000,563240,1528,92575,0,,9,67d5e191b209e10e673aec4e,6.98,24.62,30.00,23.89,12.17,11.78,30.00,30.00,10.85,13.48,19.10,15.41,20.25,20.82,30.00,,,,,,,,,,,,,,,
2025-06-24 10:05:35,2025-06-24 10:14:38,0,172.59.83.95,100,543,1,2025-06-24 10:14:38,R_7RfvFKOz4wtkjsg,,,,,38.1405,-85.6936,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16100,2370000,59240,1528,92575,9543306,,14,673350bbb92b09a7fbbb2f3f,4.47,10.52,11.13,11.79,14.30,16.40,13.38,14.26,14.30,16.29,28.00,22.02,15.06,29.07,27.91,,,,,,,,,,,,,,,
2025-06-24 10:10:08,2025-06-24 10:14:46,0,208.123.220.234,100,278,1,2025-06-24 10:14:47,R_6nOCwCoZ8cJorFN,,,,,39.9458,-74.9042,anonymous,EN,1,I pay attention,,60,81,820,102,1209,5917,4906,11240,930,16100,10200000,59240,1528,92575,9543306,,12,68379ccdc4e4b6911fb46da0,3.32,7.21,9.10,8.26,6.92,18.86,10.01,11.00,8.32,8.46,17.06,10.37,5.26,18.78,20.29,,,,,,,,,,,,,,,
2025-06-24 10:04:53,2025-06-24 10:14:50,0,80.71.150.180,100,596,1,2025-06-24 10:14:50,R_7qgGLTJGtadmv4f,,,,,39.0469,-77.4903,anonymous,EN,1,I pay attention,,60,91,820,102,1209,2917,4906,11140,928,141100,2370000,563240,0,45,0,,8,6834dfaedc4d3e0932b70718,4.64,8.40,10.10,14.06,16.26,21.90,23.24,23.56,18.44,17.77,28.77,20.81,30.00,27.67,30.00,,,,,,,,,,,,,,,
2025-06-24 10:08:07,2025-06-24 10:15:59,0,78.24.122.233,100,472,1,2025-06-24 10:15:59,R_1gTTlaiTOOiAaoc,,,,,38.4136,-121.9396,anonymous,EN,1,I pay attention,,60,91,820,102,1209,0,4906,11240,7350,16100,2370000,0,1528,92575,0,,11,6838b02d3ba617905dab5fa7,4.41,11.64,19.41,10.96,9.69,30.00,24.56,12.99,20.59,18.77,22.31,30.00,22.15,25.50,30.00,,,,,,,,,,,,,,,
2025-06-24 10:10:37,2025-06-24 10:23:00,0,67.101.121.166,100,742,1,2025-06-24 10:23:00,R_1VCltY2WYy7mixU,,,,,39.7503,-75.5453,anonymous,EN,1,I pay attention,,60,91,820,102,1209,5917,4906,11240,930,16700,2370000,563240,1528,11111111,1000000,,12,68483d40185598902b719f20,7.32,8.87,11.34,10.90,14.84,21.48,16.92,14.58,18.59,22.96,22.38,28.75,21.74,5.02,20.23,,,,,,,,,,,,,,,
2025-06-17 10:33:16,2025-06-17 10:43:48,0,37.171.241.47,95,631,0,2025-06-24 10:43:49,R_8TJ8k0mZZcWnFbr,,,,,48.8582,2.3387,anonymous,EN,1,I pay attention,,,,,,,5937,4906,,,14100,,,,,,,1,,0.55,0.77,0.48,0.40,1.85,24.83,30.00,0.45,0.43,30.00,0.43,30.00,2.62,3.17,8.40,,,,,,,,,,,,,,,
2025-06-24 10:45:49,2025-06-24 10:50:19,0,94.10.33.255,100,270,1,2025-06-24 10:50:20,R_2Fy69QFriyxbCdH,,,,,54.58,-5.928,anonymous,EN,1,I pay attention,,60,91,820,102,1203,6121,4912,1238,922,14210,230000,563240,1340,0,150899,,5,66f0765bb7f6c2ae6ef721ee,5.47,4.97,5.58,10.81,15.93,10.13,9.58,7.78,13.68,11.56,12.86,17.00,17.81,30.00,22.83,,,,,,,,,,,,,,,
2025-06-17 13:10:43,2025-06-18 01:41:37,0,194.11.197.45,90,45053,0,2025-06-25 01:41:38,R_2PQn59mIQq58qm5,,,,,48.8558,2.3494,anonymous,EN,1,1,,60,91,820,12,1,1,1,123,11,1,10000000,1,1231212,1,1,,3,,3.95,5.36,4.01,1.79,1.09,0.96,0.78,1.44,1.02,1.07,3.53,1.72,2.88,0.86,1.41,,,,,,,,,,,,,,,
